FIPS,County,State,Sector,Submarket,Submarket Description,Market,Market Description,VISN,VISN Description,SAS Format,BY16 Sector,Change Indicator,
68040,Arno,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68040' = '21-k-8-A',21-k-8-A,No Change,
68050,Aur,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68050' = '21-k-8-A',21-k-8-A,No Change,
68060,Bikar,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68060' = '21-k-8-A',21-k-8-A,No Change,
68070,Bikini,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68070' = '21-k-8-A',21-k-8-A,No Change,
68073,Bokak,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68073' = '21-k-8-A',21-k-8-A,No Change,
68080,Ebon,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68080' = '21-k-8-A',21-k-8-A,No Change,
68090,Enewetak,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68090' = '21-k-8-A',21-k-8-A,No Change,
68100,Erikub,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68100' = '21-k-8-A',21-k-8-A,No Change,
68110,Jabat,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68110' = '21-k-8-A',21-k-8-A,No Change,
68120,Jaluit,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68120' = '21-k-8-A',21-k-8-A,No Change,
68130,Jemo,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68130' = '21-k-8-A',21-k-8-A,No Change,
68140,Kili,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68140' = '21-k-8-A',21-k-8-A,No Change,
68150,Kwajalein,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68150' = '21-k-8-A',21-k-8-A,No Change,
68160,Lae,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68160' = '21-k-8-A',21-k-8-A,No Change,
68170,Lib,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68170' = '21-k-8-A',21-k-8-A,No Change,
68180,Likiep,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68180' = '21-k-8-A',21-k-8-A,No Change,
68190,Majuro,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68190' = '21-k-8-A',21-k-8-A,No Change,
68300,Maloelap,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68300' = '21-k-8-A',21-k-8-A,No Change,
68310,Mejit,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68310' = '21-k-8-A',21-k-8-A,No Change,
68320,Mili,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68320' = '21-k-8-A',21-k-8-A,No Change,
68330,Namorik,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68330' = '21-k-8-A',21-k-8-A,No Change,
68340,Namu,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68340' = '21-k-8-A',21-k-8-A,No Change,
68350,Rongelap,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68350' = '21-k-8-A',21-k-8-A,No Change,
68360,Rongrik,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68360' = '21-k-8-A',21-k-8-A,No Change,
68385,Toke,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68385' = '21-k-8-A',21-k-8-A,No Change,
68390,Ujae,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68390' = '21-k-8-A',21-k-8-A,No Change,
68400,Ujelang,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68400' = '21-k-8-A',21-k-8-A,No Change,
68410,Utrik,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68410' = '21-k-8-A',21-k-8-A,No Change,
68420,Wotho,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68420' = '21-k-8-A',21-k-8-A,No Change,
68430,Wotje,Marshall Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'68430' = '21-k-8-A',21-k-8-A,No Change,
69010,Northern Mariana Islands Non-Specified County,Northern Mariana Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'69010' = '21-k-8-A',21-k-8-A,No Change,
69085,Northern Islands,Northern Mariana Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'69085' = '21-k-8-A',21-k-8-A,No Change,
69100,Rota,Northern Mariana Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'69100' = '21-k-8-A',21-k-8-A,No Change,
69110,Saipan,Northern Mariana Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'69110' = '21-k-8-A',21-k-8-A,No Change,
69120,Tinian,Northern Mariana Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'69120' = '21-k-8-A',21-k-8-A,No Change,
70002,Aimeliik,Palau,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'70002' = '21-k-8-A',21-k-8-A,No Change,
70004,Airai,Palau,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'70004' = '21-k-8-A',21-k-8-A,No Change,
70010,Angaur,Palau,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'70010' = '21-k-8-A',21-k-8-A,No Change,
70030,Palau Non-Specified County,Palau,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'70030' = '21-k-8-A',21-k-8-A,No Change,
70100,Kayangel,Palau,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'70100' = '21-k-8-A',21-k-8-A,No Change,
70150,Koror,Palau,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'70150' = '21-k-8-A',21-k-8-A,No Change,
70212,Melekeok,Palau,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'70212' = '21-k-8-A',21-k-8-A,No Change,
70214,Ngaraard,Palau,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'70214' = '21-k-8-A',21-k-8-A,No Change,
70218,Ngarchelong,Palau,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'70218' = '21-k-8-A',21-k-8-A,No Change,
70222,Ngardmau,Palau,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'70222' = '21-k-8-A',21-k-8-A,No Change,
70223,Palau Non-Specified County,Palau,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'70223' = '21-k-8-A',21-k-8-A,No Change,
70224,Ngatpang,Palau,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'70224' = '21-k-8-A',21-k-8-A,No Change,
70226,Ngchesar,Palau,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'70226' = '21-k-8-A',21-k-8-A,No Change,
70228,Ngiwal,Palau,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'70228' = '21-k-8-A',21-k-8-A,No Change,
70300,Palau Non-Specified County,Palau,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'70300' = '21-k-8-A',21-k-8-A,No Change,
70350,Peleliu,Palau,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'70350' = '21-k-8-A',21-k-8-A,No Change,
70370,Sonsorol,Palau,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'70370' = '21-k-8-A',21-k-8-A,No Change,
70380,Palau Non-Specified County,Palau,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'70380' = '21-k-8-A',21-k-8-A,No Change,
74050,Baker Island,U.S. Minor Outlying Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'74050' = '21-k-8-A',21-k-8-A,No Change,
74100,Howland Island,U.S. Minor Outlying Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'74100' = '21-k-8-A',21-k-8-A,No Change,
74150,Jarvis Island,U.S. Minor Outlying Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'74150' = '21-k-8-A',21-k-8-A,No Change,
74200,Johston Island,U.S. Minor Outlying Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'74200' = '21-k-8-A',21-k-8-A,No Change,
74250,Kingman Reef,U.S. Minor Outlying Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'74250' = '21-k-8-A',21-k-8-A,No Change,
74300,Midway Islands,U.S. Minor Outlying Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'74300' = '21-k-8-A',21-k-8-A,No Change,
74350,Navassa Islands,U.S. Minor Outlying Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'74350' = '21-k-8-A',21-k-8-A,No Change,
74400,Palmyra Atoll,U.S. Minor Outlying Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'74400' = '21-k-8-A',21-k-8-A,No Change,
74450,Wake Island,U.S. Minor Outlying Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'74450' = '21-k-8-A',21-k-8-A,No Change,
ISLND,No Applicable County Name,Other US Islands,21-k-8-A,21-k-8,V21_Other_Pacific_Islands,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'ISLND' = '21-k-8-A',21-k-8-A,No Change,
15003,Honolulu,HAWAII,21-k-9-A,21-k-9,V21_Hawaii,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'15003' = '21-k-9-A',21-k-9-A,No Change,
15001,Hawaii,HAWAII,21-k-9-B,21-k-9,V21_Hawaii,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'15001' = '21-k-9-B',21-k-9-B,No Change,
15005,Kalawao,HAWAII,21-k-9-B,21-k-9,V21_Hawaii,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'15005' = '21-k-9-B',21-k-9-B,No Change,
15007,Kauai,HAWAII,21-k-9-B,21-k-9,V21_Hawaii,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'15007' = '21-k-9-B',21-k-9-B,No Change,
15009,Maui,HAWAII,21-k-9-B,21-k-9,V21_Hawaii,21-k,V21_Pacific_Islands,21,Sierra Pacific Network,'15009' = '21-k-9-B',21-k-9-B,No Change,
32003,Clark,NEVADA,21-o-9-A,21-o-9,V21_Southern_Nevada,21-o,V21_Southern_Nevada,21,Sierra Pacific Network,'32003' = '21-o-9-A',21-o-9-A,No Change,
32017,Lincoln,NEVADA,21-o-9-B,21-o-9,V21_Southern_Nevada,21-o,V21_Southern_Nevada,21,Sierra Pacific Network,'32017' = '21-o-9-B',21-o-9-B,No Change,
32023,Nye,NEVADA,21-o-9-B,21-o-9,V21_Southern_Nevada,21-o,V21_Southern_Nevada,21,Sierra Pacific Network,'32023' = '21-o-9-B',21-o-9-B,No Change,
OVSEA,No Applicable County Name,All Other Overseas,21-n-9-A,21-n-9,V21_Other_Overseas,21-n,V21_Other_Overseas,21,Sierra Pacific Network,'OVSEA' = '21-n-9-A',21-n-9-A,No Change,
PHLPN,No Applicable County Name,Philippines,21-m-9-A,21-m-9,V21_Philippines,21-m,V21_Philippines,21,Sierra Pacific Network,'PHLPN' = '21-m-9-A',21-m-9-A,No Change,
06065,Riverside,CALIFORNIA,22-c-1-A,22-c-1,V22_Loma_Linda,22-c,V22_Loma_Linda,22,Desert Pacific Healthcare Network,'06065' = '22-c-1-A',22-c-1-A,No Change,
06027,Inyo,CALIFORNIA,22-c-1-B,22-c-1,V22_Loma_Linda,22-c,V22_Loma_Linda,22,Desert Pacific Healthcare Network,'06027' = '22-c-1-B',22-c-1-B,No Change,
06071,San Bernardino,CALIFORNIA,22-c-1-B,22-c-1,V22_Loma_Linda,22-c,V22_Loma_Linda,22,Desert Pacific Healthcare Network,'06071' = '22-c-1-B',22-c-1-B,No Change,
06025,Imperial,CALIFORNIA,22-d-1-A,22-d-1,V22_San_Diego,22-d,V22_San_Diego,22,Desert Pacific Healthcare Network,'06025' = '22-d-1-A',22-d-1-A,No Change,
06073,San Diego,CALIFORNIA,22-d-1-A,22-d-1,V22_San_Diego,22-d,V22_San_Diego,22,Desert Pacific Healthcare Network,'06073' = '22-d-1-A',22-d-1-A,No Change,
06037,Los Angeles,CALIFORNIA,22-e-3-A,22-e-3,V22_Greater_Los_Angeles,22-e,V22_Greater_Los_Angeles,22,Desert Pacific Healthcare Network,'06037' = '22-e-3-A',22-e-3-A,No Change,
06059,Orange,CALIFORNIA,22-e-2-B,22-e-2,V22_Greater_Los_Angeles_Sub_Long_Beach,22-e,V22_Greater_Los_Angeles,22,Desert Pacific Healthcare Network,'06059' = '22-e-2-B',22-e-2-B,No Change,
06029,Kern,CALIFORNIA,22-e-3-C,22-e-3,V22_Greater_Los_Angeles,22-e,V22_Greater_Los_Angeles,22,Desert Pacific Healthcare Network,'06029' = '22-e-3-C',22-e-3-C,No Change,
06111,Ventura,CALIFORNIA,22-e-3-D,22-e-3,V22_Greater_Los_Angeles,22-e,V22_Greater_Los_Angeles,22,Desert Pacific Healthcare Network,'06111' = '22-e-3-D',22-e-3-D,No Change,
06083,Santa Barbara,CALIFORNIA,22-e-3-E,22-e-3,V22_Greater_Los_Angeles,22-e,V22_Greater_Los_Angeles,22,Desert Pacific Healthcare Network,'06083' = '22-e-3-E',22-e-3-E,No Change,
06079,San Luis Obispo,CALIFORNIA,22-e-3-F,22-e-3,V22_Greater_Los_Angeles,22-e,V22_Greater_Los_Angeles,22,Desert Pacific Healthcare Network,'06079' = '22-e-3-F',22-e-3-F,No Change,
35001,Bernalillo,NEW MEXICO,22-f-3-A,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35001' = '22-f-3-A',22-f-3-A,No Change,
08007,Archuleta,COLORADO,22-f-3-B,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'08007' = '22-f-3-B',22-f-3-B,No Change,
08067,La Plata,COLORADO,22-f-3-B,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'08067' = '22-f-3-B',22-f-3-B,No Change,
08071,Las Animas,COLORADO,22-f-3-B,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'08071' = '22-f-3-B',22-f-3-B,No Change,
08083,Montezuma,COLORADO,22-f-3-B,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'08083' = '22-f-3-B',22-f-3-B,No Change,
35003,Catron,NEW MEXICO,22-f-3-B,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35003' = '22-f-3-B',22-f-3-B,No Change,
35007,Colfax,NEW MEXICO,22-f-3-B,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35007' = '22-f-3-B',22-f-3-B,No Change,
35019,Guadalupe,NEW MEXICO,22-f-3-B,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35019' = '22-f-3-B',22-f-3-B,No Change,
35021,Harding,NEW MEXICO,22-f-3-B,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35021' = '22-f-3-B',22-f-3-B,No Change,
35033,Mora,NEW MEXICO,22-f-3-B,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35033' = '22-f-3-B',22-f-3-B,No Change,
35039,Rio Arriba,NEW MEXICO,22-f-3-B,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35039' = '22-f-3-B',22-f-3-B,No Change,
35045,San Juan,NEW MEXICO,22-f-3-B,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35045' = '22-f-3-B',22-f-3-B,No Change,
35047,San Miguel,NEW MEXICO,22-f-3-B,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35047' = '22-f-3-B',22-f-3-B,No Change,
35053,Socorro,NEW MEXICO,22-f-3-B,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35053' = '22-f-3-B',22-f-3-B,No Change,
35055,Taos,NEW MEXICO,22-f-3-B,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35055' = '22-f-3-B',22-f-3-B,No Change,
35057,Torrance,NEW MEXICO,22-f-3-B,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35057' = '22-f-3-B',22-f-3-B,No Change,
35059,Union,NEW MEXICO,22-f-3-B,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35059' = '22-f-3-B',22-f-3-B,No Change,
35006,Cibola,NEW MEXICO,22-f-3-D,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35006' = '22-f-3-D',22-f-3-D,No Change,
35028,Los Alamos,NEW MEXICO,22-f-3-D,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35028' = '22-f-3-D',22-f-3-D,No Change,
35031,McKinley,NEW MEXICO,22-f-3-D,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35031' = '22-f-3-D',22-f-3-D,No Change,
35043,Sandoval,NEW MEXICO,22-f-3-D,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35043' = '22-f-3-D',22-f-3-D,No Change,
35049,Santa Fe,NEW MEXICO,22-f-3-D,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35049' = '22-f-3-D',22-f-3-D,No Change,
35061,Valencia,NEW MEXICO,22-f-3-D,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35061' = '22-f-3-D',22-f-3-D,No Change,
35011,De Baca,NEW MEXICO,22-f-3-E,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35011' = '22-f-3-E',22-f-3-E,No Change,
35005,Chaves,NEW MEXICO,22-f-3-E,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35005' = '22-f-3-E',22-f-3-E,No Change,
35015,Eddy,NEW MEXICO,22-f-3-E,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35015' = '22-f-3-E',22-f-3-E,No Change,
35017,Grant,NEW MEXICO,22-f-3-E,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35017' = '22-f-3-E',22-f-3-E,No Change,
35023,Hidalgo,NEW MEXICO,22-f-3-E,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35023' = '22-f-3-E',22-f-3-E,No Change,
35027,Lincoln,NEW MEXICO,22-f-3-E,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35027' = '22-f-3-E',22-f-3-E,No Change,
35029,Luna,NEW MEXICO,22-f-3-E,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35029' = '22-f-3-E',22-f-3-E,No Change,
35051,Sierra,NEW MEXICO,22-f-3-E,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35051' = '22-f-3-E',22-f-3-E,No Change,
35035,Otero,NEW MEXICO,22-f-3-F,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'35035' = '22-f-3-F',22-f-3-F,No Change,
04001,Apache,ARIZONA,22-f-3-D,22-f-3,V22_Albuquerque,22-f,V22_Albuquerque,22,Desert Pacific Healthcare Network,'04001' = '22-f-3-D',22-f-3-D,No Change,
04019,Pima,ARIZONA,22-g-9-A,22-g-9,V22_Tucson,22-g,V22_Tucson,22,Desert Pacific Healthcare Network,'04019' = '22-g-9-A',22-g-9-A,No Change,
04003,Cochise,ARIZONA,22-g-9-B,22-g-9,V22_Tucson,22-g,V22_Tucson,22,Desert Pacific Healthcare Network,'04003' = '22-g-9-B',22-g-9-B,No Change,
04009,Graham,ARIZONA,22-g-9-B,22-g-9,V22_Tucson,22-g,V22_Tucson,22,Desert Pacific Healthcare Network,'04009' = '22-g-9-B',22-g-9-B,No Change,
04011,Greenlee,ARIZONA,22-g-9-B,22-g-9,V22_Tucson,22-g,V22_Tucson,22,Desert Pacific Healthcare Network,'04011' = '22-g-9-B',22-g-9-B,No Change,
04023,Santa Cruz,ARIZONA,22-g-9-B,22-g-9,V22_Tucson,22-g,V22_Tucson,22,Desert Pacific Healthcare Network,'04023' = '22-g-9-B',22-g-9-B,No Change,
04027,Yuma,ARIZONA,22-g-9-C,22-g-9,V22_Tucson,22-g,V22_Tucson,22,Desert Pacific Healthcare Network,'04027' = '22-g-9-C',22-g-9-C,No Change,
04025,Yavapai,ARIZONA,22-h-9-A,22-h-9,V22_Prescott,22-h,V22_Prescott,22,Desert Pacific Healthcare Network,'04025' = '22-h-9-A',22-h-9-A,No Change,
04005,Coconino,ARIZONA,22-h-9-B,22-h-9,V22_Prescott,22-h,V22_Prescott,22,Desert Pacific Healthcare Network,'04005' = '22-h-9-B',22-h-9-B,No Change,
04015,Mohave,ARIZONA,22-h-9-B,22-h-9,V22_Prescott,22-h,V22_Prescott,22,Desert Pacific Healthcare Network,'04015' = '22-h-9-B',22-h-9-B,No Change,
04013,Maricopa,ARIZONA,22-i-9-A,22-i-9,V22_Phoenix,22-i,V22_Phoenix,22,Desert Pacific Healthcare Network,'04013' = '22-i-9-A',22-i-9-A,No Change,
04021,Pinal,ARIZONA,22-i-9-B,22-i-9,V22_Phoenix,22-i,V22_Phoenix,22,Desert Pacific Healthcare Network,'04021' = '22-i-9-B',22-i-9-B,No Change,
04007,Gila,ARIZONA,22-i-9-C,22-i-9,V22_Phoenix,22-i,V22_Phoenix,22,Desert Pacific Healthcare Network,'04007' = '22-i-9-C',22-i-9-C,No Change,
04012,La Paz,ARIZONA,22-h-9-B,22-h-9,V22_Prescott,22-h,V22_Prescott,22,Desert Pacific Healthcare Network,'04012' = '22-h-9-B',22-h-9-B,No Change,
04017,Navajo,ARIZONA,22-i-9-C,22-i-9,V22_Phoenix,22-i,V22_Phoenix,22,Desert Pacific Healthcare Network,'04017' = '22-i-9-C',22-i-9-C,No Change,
27005,Becker,MINNESOTA,23-n-1-A,23-n-1,V23_North_Dakota,23-n,V23_North_Dakota,23,VA Midwest Health Care Network,'27005' = '23-n-1-A',23-n-1-A,No Change,
27007,Beltrami,MINNESOTA,23-n-1-A,23-n-1,V23_North_Dakota,23-n,V23_North_Dakota,23,VA Midwest Health Care Network,'27007' = '23-n-1-A',23-n-1-A,No Change,
27029,Clearwater,MINNESOTA,23-n-1-A,23-n-1,V23_North_Dakota,23-n,V23_North_Dakota,23,VA Midwest Health Care Network,'27029' = '23-n-1-A',23-n-1-A,No Change,
27057,Hubbard,MINNESOTA,23-n-1-A,23-n-1,V23_North_Dakota,23-n,V23_North_Dakota,23,VA Midwest Health Care Network,'27057' = '23-n-1-A',23-n-1-A,No Change,
27069,Kittson,MINNESOTA,23-n-1-A,23-n-1,V23_North_Dakota,23-n,V23_North_Dakota,23,VA Midwest Health Care Network,'27069' = '23-n-1-A',23-n-1-A,No Change,
27077,Lake of the Woods,MINNESOTA,23-n-1-A,23-n-1,V23_North_Dakota,23-n,V23_North_Dakota,23,VA Midwest Health Care Network,'27077' = '23-n-1-A',23-n-1-A,No Change,
27087,Mahnomen,MINNESOTA,23-n-1-A,23-n-1,V23_North_Dakota,23-n,V23_North_Dakota,23,VA Midwest Health Care Network,'27087' = '23-n-1-A',23-n-1-A,No Change,
27089,Marshall,MINNESOTA,23-n-1-A,23-n-1,V23_North_Dakota,23-n,V23_North_Dakota,23,VA Midwest Health Care Network,'27089' = '23-n-1-A',23-n-1-A,No Change,
